SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE
110930,0,Cash loans,M,N,Y,225000,327024,Commercial associate,Secondary / secondary special,Married,Municipal apartment
110931,0,Cash loans,F,N,N,54000,1125000,Pensioner,Secondary / secondary special,Married,House / apartment
110932,0,Cash loans,M,Y,Y,270000,594000,Commercial associate,Secondary / secondary special,Married,House / apartment
110935,0,Cash loans,M,Y,Y,270000,732915,Working,Higher education,Married,House / apartment
110936,0,Cash loans,F,N,N,135000,495000,Working,Secondary / secondary special,Separated,House / apartment
110938,0,Cash loans,F,N,Y,135000,568197,Pensioner,Lower secondary,Married,House / apartment
110939,1,Cash loans,M,N,N,67500,72000,Working,Secondary / secondary special,Married,House / apartment
110940,0,Cash loans,F,N,Y,180000,369531,Working,Secondary / secondary special,Civil marriage,House / apartment
110941,0,Cash loans,F,Y,N,135000,904500,Pensioner,Higher education,Married,House / apartment
110942,0,Cash loans,F,N,Y,238500,1125000,Commercial associate,Secondary / secondary special,Married,House / apartment
110943,0,Revolving loans,M,Y,Y,270000,1350000,Commercial associate,Higher education,Married,House / apartment
110944,0,Cash loans,F,N,Y,72000,225000,Working,Secondary / secondary special,Widow,House / apartment
110945,0,Cash loans,M,Y,Y,90000,555273,Pensioner,Secondary / secondary special,Married,House / apartment
110946,0,Cash loans,M,Y,N,247500,1271929.5,Working,Secondary / secondary special,Single / not married,House / apartment
110947,0,Cash loans,M,Y,N,450000,1018899,Commercial associate,Secondary / secondary special,Married,House / apartment
110948,0,Cash loans,F,Y,Y,382500,654498,Commercial associate,Secondary / secondary special,Married,House / apartment
110949,0,Cash loans,M,Y,N,99000,545040,Working,Higher education,Married,House / apartment
110950,0,Cash loans,F,N,N,135000,640080,Working,Higher education,Married,House / apartment
110951,1,Cash loans,M,N,Y,157500,244584,State servant,Secondary / secondary special,Married,House / apartment
110952,0,Cash loans,F,N,Y,112500,454500,Commercial associate,Higher education,Married,House / apartment
110955,1,Cash loans,F,N,Y,126000,521280,Commercial associate,Higher education,Civil marriage,Municipal apartment
110956,0,Cash loans,F,N,Y,54000,397881,Pensioner,Secondary / secondary special,Married,House / apartment
110957,0,Cash loans,M,N,N,126000,545040,Working,Secondary / secondary special,Civil marriage,House / apartment
110959,0,Revolving loans,F,N,N,45000,135000,Pensioner,Secondary / secondary special,Married,House / apartment
110960,0,Cash loans,F,N,Y,135000,544491,Pensioner,Secondary / secondary special,Widow,House / apartment
110961,0,Cash loans,M,N,Y,76500,148365,Working,Secondary / secondary special,Married,House / apartment
110962,1,Revolving loans,F,N,Y,67500,180000,Working,Secondary / secondary special,Single / not married,House / apartment
110963,0,Cash loans,F,N,Y,67500,646920,State servant,Secondary / secondary special,Married,House / apartment
110964,0,Cash loans,M,N,Y,135000,640080,Working,Secondary / secondary special,Married,House / apartment
110965,0,Cash loans,F,N,Y,67500,508495.5,State servant,Secondary / secondary special,Married,House / apartment
110966,0,Cash loans,M,Y,N,382500,1381113,Commercial associate,Higher education,Civil marriage,House / apartment
110967,1,Cash loans,F,N,Y,405000,432661.5,Pensioner,Secondary / secondary special,Married,House / apartment
110968,0,Cash loans,M,Y,N,292500,997974,Commercial associate,Incomplete higher,Single / not married,House / apartment
110969,0,Cash loans,F,N,N,135000,490536,Working,Secondary / secondary special,Married,House / apartment
110971,0,Cash loans,M,N,N,103500,203760,Working,Higher education,Separated,With parents
110972,0,Cash loans,F,N,Y,270000,616500,Working,Secondary / secondary special,Married,House / apartment
110973,0,Cash loans,M,Y,Y,112500,835605,Working,Secondary / secondary special,Married,House / apartment
110975,0,Cash loans,F,N,Y,197158.5,781920,State servant,Secondary / secondary special,Separated,House / apartment
110976,0,Cash loans,M,Y,Y,135000,398016,Commercial associate,Higher education,Single / not married,With parents
110978,0,Cash loans,F,N,Y,189000,1006920,Commercial associate,Higher education,Single / not married,House / apartment
110979,0,Cash loans,F,Y,Y,112500,1057500,Pensioner,Lower secondary,Civil marriage,House / apartment
110980,0,Cash loans,F,N,N,90000,227520,Working,Secondary / secondary special,Married,House / apartment
110981,1,Revolving loans,F,N,Y,112500,180000,Working,Higher education,Married,House / apartment
110982,0,Cash loans,F,Y,Y,225000,1125000,Pensioner,Secondary / secondary special,Widow,House / apartment
110983,0,Cash loans,M,N,N,189000,545040,Working,Secondary / secondary special,Married,House / apartment
110984,0,Cash loans,F,N,Y,90000,1345500,Commercial associate,Higher education,Civil marriage,House / apartment
110985,0,Cash loans,F,N,Y,76500,454500,Commercial associate,Higher education,Civil marriage,House / apartment
110986,0,Cash loans,M,Y,N,103500,526491,Working,Incomplete higher,Married,Municipal apartment
110987,0,Cash loans,F,Y,Y,112500,427045.5,Working,Higher education,Single / not married,House / apartment
110988,0,Cash loans,F,N,Y,360000,1198548,Pensioner,Secondary / secondary special,Married,House / apartment
110990,0,Cash loans,F,N,Y,180000,254700,State servant,Higher education,Separated,With parents
110991,0,Cash loans,F,Y,Y,135000,381528,Working,Incomplete higher,Married,House / apartment
110992,1,Cash loans,F,Y,N,202500,450000,Working,Higher education,Single / not married,House / apartment
110995,0,Revolving loans,F,N,Y,247500,765000,Commercial associate,Higher education,Married,House / apartment
110996,0,Revolving loans,F,Y,Y,135000,180000,Working,Secondary / secondary special,Married,House / apartment
110997,0,Cash loans,F,N,N,270000,1350000,Commercial associate,Secondary / secondary special,Married,House / apartment
110998,0,Cash loans,F,N,Y,189000,1236816,Working,Secondary / secondary special,Married,House / apartment
110999,0,Revolving loans,M,Y,Y,247500,720000,Working,Secondary / secondary special,Civil marriage,Municipal apartment
111000,1,Cash loans,M,N,N,135000,450000,Working,Secondary / secondary special,Civil marriage,House / apartment
111001,0,Cash loans,M,Y,N,135000,180000,Working,Secondary / secondary special,Married,House / apartment
111002,0,Cash loans,F,N,Y,90000,135000,Working,Higher education,Widow,House / apartment
111003,0,Cash loans,F,N,Y,112500,239850,Pensioner,Secondary / secondary special,Separated,House / apartment
111004,0,Cash loans,M,Y,Y,270000,760225.5,Working,Secondary / secondary special,Married,House / apartment
111005,0,Cash loans,M,Y,Y,117000,1575000,State servant,Secondary / secondary special,Married,House / apartment
111006,0,Cash loans,F,N,N,90000,755190,Working,Secondary / secondary special,Married,With parents
111007,0,Cash loans,F,Y,Y,360000,1822500,Commercial associate,Higher education,Married,House / apartment
111008,1,Cash loans,M,Y,Y,225000,550980,Working,Secondary / secondary special,Married,House / apartment
111009,0,Cash loans,F,N,Y,67500,242595,Working,Secondary / secondary special,Civil marriage,House / apartment
111010,0,Cash loans,F,N,Y,112500,244512,Working,Secondary / secondary special,Civil marriage,House / apartment
111011,0,Cash loans,F,N,N,148500,540000,Working,Secondary / secondary special,Married,House / apartment
111012,0,Cash loans,F,N,N,135000,835380,Working,Secondary / secondary special,Single / not married,With parents
111013,0,Cash loans,F,N,Y,166500,518562,Working,Secondary / secondary special,Married,House / apartment
111014,0,Cash loans,M,Y,Y,225000,913500,Working,Secondary / secondary special,Single / not married,House / apartment
111015,0,Cash loans,F,Y,Y,135000,948096,Working,Higher education,Married,House / apartment
111016,1,Cash loans,M,N,Y,99000,284400,Pensioner,Secondary / secondary special,Married,House / apartment
111017,0,Cash loans,F,N,N,90000,67500,Working,Secondary / secondary special,Civil marriage,With parents
111020,0,Cash loans,M,N,Y,292500,675000,Commercial associate,Secondary / secondary special,Married,Municipal apartment
111021,0,Cash loans,F,N,N,157500,526491,Commercial associate,Secondary / secondary special,Married,House / apartment
111022,0,Cash loans,F,Y,Y,135000,755190,Commercial associate,Secondary / secondary special,Married,House / apartment
111023,0,Revolving loans,M,N,Y,157500,405000,Working,Secondary / secondary special,Married,House / apartment
111024,0,Cash loans,F,N,N,180000,814500,Commercial associate,Secondary / secondary special,Married,House / apartment
111025,0,Cash loans,F,N,Y,135000,808650,Working,Secondary / secondary special,Married,House / apartment
111026,0,Cash loans,F,N,Y,45000,157500,Pensioner,Secondary / secondary special,Widow,House / apartment
111027,0,Cash loans,F,N,Y,157500,630000,State servant,Secondary / secondary special,Single / not married,Municipal apartment
111028,0,Cash loans,F,N,Y,135000,163008,Working,Secondary / secondary special,Widow,House / apartment
111029,1,Cash loans,F,N,Y,108000,103558.5,Pensioner,Secondary / secondary special,Married,House / apartment
111031,0,Cash loans,M,Y,Y,157500,450000,Pensioner,Higher education,Married,House / apartment
111033,0,Cash loans,F,N,N,202500,497520,Commercial associate,Secondary / secondary special,Married,House / apartment
111034,0,Revolving loans,M,N,N,225000,405000,Working,Higher education,Married,House / apartment
111035,0,Cash loans,M,Y,N,427500,1096020,Working,Higher education,Married,House / apartment
111036,0,Cash loans,F,Y,Y,135000,918000,Working,Secondary / secondary special,Married,House / apartment
111037,0,Cash loans,F,Y,N,675000,1024740,Working,Secondary / secondary special,Married,House / apartment
111038,0,Cash loans,M,N,Y,112500,679500,Pensioner,Secondary / secondary special,Married,House / apartment
111039,0,Revolving loans,F,N,Y,67500,247500,Commercial associate,Higher education,Married,House / apartment
111040,1,Cash loans,M,Y,N,135000,640080,Working,Secondary / secondary special,Married,Municipal apartment
111042,0,Cash loans,M,Y,N,180000,349609.5,Commercial associate,Higher education,Single / not married,House / apartment
111043,0,Cash loans,F,N,Y,171000,594000,Commercial associate,Higher education,Married,House / apartment
111044,0,Cash loans,F,Y,Y,99000,376078.5,Working,Secondary / secondary special,Married,House / apartment
111046,0,Cash loans,F,Y,N,180000,379008,Commercial associate,Higher education,Single / not married,House / apartment
111047,0,Revolving loans,F,N,Y,112500,202500,Pensioner,Secondary / secondary special,Married,House / apartment
111049,0,Cash loans,F,N,Y,139500,222768,Working,Secondary / secondary special,Civil marriage,Municipal apartment
111050,0,Cash loans,F,N,Y,270000,1316155.5,Commercial associate,Secondary / secondary special,Married,House / apartment
111051,0,Cash loans,F,N,Y,315000,1546020,Pensioner,Higher education,Married,House / apartment
111053,0,Revolving loans,F,N,N,144000,270000,Working,Secondary / secondary special,Single / not married,House / apartment
111054,1,Cash loans,F,N,Y,202500,1178217,Working,Secondary / secondary special,Married,House / apartment
111055,0,Cash loans,F,N,N,67500,355536,Working,Higher education,Married,House / apartment
111056,1,Cash loans,M,N,N,112500,343287,Working,Secondary / secondary special,Married,House / apartment
111057,0,Cash loans,M,Y,N,121500,848745,Commercial associate,Secondary / secondary special,Married,House / apartment
111058,0,Revolving loans,F,N,N,180000,315000,State servant,Higher education,Single / not married,Office apartment
111059,0,Cash loans,F,N,Y,76500,355536,Working,Secondary / secondary special,Married,House / apartment
111060,0,Cash loans,F,N,N,157500,1288350,Working,Secondary / secondary special,Civil marriage,House / apartment
111061,0,Cash loans,F,N,N,67500,454500,Pensioner,Secondary / secondary special,Widow,Municipal apartment
111062,0,Cash loans,F,N,Y,67500,314055,Working,Secondary / secondary special,Married,Office apartment
111063,0,Cash loans,M,Y,Y,157500,936436.5,Working,Secondary / secondary special,Married,House / apartment
111064,0,Cash loans,F,N,N,67500,390960,Working,Higher education,Married,House / apartment
111065,0,Cash loans,F,N,N,112500,679500,Working,Secondary / secondary special,Civil marriage,Municipal apartment
111066,0,Cash loans,F,Y,Y,180000,592560,Commercial associate,Higher education,Married,Municipal apartment
111067,0,Cash loans,F,N,Y,202500,1350000,Commercial associate,Higher education,Separated,House / apartment
111068,0,Cash loans,F,Y,Y,90000,755190,Pensioner,Higher education,Separated,House / apartment
111069,0,Cash loans,M,N,N,112500,401386.5,Working,Secondary / secondary special,Civil marriage,House / apartment
111071,0,Cash loans,F,N,N,315000,900000,Commercial associate,Higher education,Married,House / apartment
111072,0,Cash loans,F,N,N,225000,254700,Working,Secondary / secondary special,Separated,Municipal apartment
111073,0,Cash loans,F,Y,Y,135000,1288350,Working,Higher education,Married,House / apartment
111074,0,Cash loans,M,Y,N,202500,1040985,Commercial associate,Higher education,Married,House / apartment
111075,0,Cash loans,F,N,Y,225000,900000,Pensioner,Secondary / secondary special,Married,House / apartment
111076,0,Cash loans,F,N,Y,157500,1575000,Pensioner,Incomplete higher,Married,House / apartment
111077,0,Cash loans,M,Y,Y,180000,1185120,Working,Secondary / secondary special,Married,House / apartment
